Gun,Skin,Image,Price Link,Min_Price,Max_Price
Desert Eagle,Corinthian,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYXFfZGVhZ2xlX2NvcmludGhpYW5fbGlnaHQuNTY1OWFmZmI2MWY2NmU2MWM4ZWRkZjRmNmJhNmY3NWRmOGM0YmFlMS5wbmc-/auto/auto/85/notrim/de056b8b930c98b96b845f63a8169c32.webp,https://csgoskins.gg/items/desert-eagle-corinthian,$0.49,$1.00
USP-S,Cortex,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfY3VfdXNwX2N1dF9saWdodC4yYWJmOWJlZGE4Y2IzYmZkNzY4MWQ3NGE3OTA1ZTc3MTdjYzZjZmQ4LnBuZw--/auto/auto/85/notrim/29b4450abc2e3f9026d73a89ca008ade.webp,https://csgoskins.gg/items/usp-s-cortex,$3.86,$32.00
P2000,Corticera,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2N1X2ZhdmVsYV9wMjAwMF9saWdodC5mMTI4Zjk0Yjg2Mzg1ZTA3YWM0ZTI4NDA2ZjhmNDNlYjhiMzc0YThhLnBuZw--/auto/auto/85/notrim/b3cb97d81a737c22ca4d5c529d79fe7b.webp,https://csgoskins.gg/items/p2000-corticera,$16.80,$70.39
Tec-9,Cracked Opal,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2N1X3RlYzlfY3JhY2tlZF9vcGFsX2xpZ2h0LjU2NTBlOGM4ZGQ0ZGQ0NDM2MGQ1NTc3YTEyNDQ5MDM2OTk5MTIxY2UucG5n/auto/auto/85/notrim/4a3be3202f9ee3f236d81bd90c8c5a67.webp,https://csgoskins.gg/items/tec-9-cracked-opal,$0.11,$1.79
R8 Revolver,Crazy 8,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9nc19yZXZvbHZlcl9wdXJwbGVfZWxpdGVfbGlnaHQuNzY0ZGQ2OTdkNWNhODA1ZjFjMDRmZDMxYjk5YmVmY2Y0YWNlZDdjMy5wbmc-/auto/auto/85/notrim/5a3dc1766a4228b75317c73a2ad40e7a.webp,https://csgoskins.gg/items/r8-revolver-crazy-8,$0.39,$5.67
Five-SeveN,Crimson Blossom,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5faHlfYnVkX3JlZF9saWdodC5lMjg3NWYzOTExMWFlYTgxMWQxN2I0N2FlZmRkODMwY2Y5N2UzZTEyLnBuZw--/auto/auto/85/notrim/b53089c8680ffefd8d6adc3bbbfbb652.webp,https://csgoskins.gg/items/five-seven-crimson-blossom,$78.04,$191.14
P250,Crimson Kimono,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2h5X2tpbW9ub19kaWFtb25kc19yZWRfbGlnaHQuZTNmYzQxNzJlNDI1YTdjOTg0OTZkNzMwMjY2ZjE1Mjk2NWM5NjkwOC5wbmc-/auto/auto/85/notrim/dffa8123c69af9c341c59cf84217de0f.webp,https://csgoskins.gg/items/p250-crimson-kimono,$17.90,$27.90
Desert Eagle,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfaHlfd2Vic19kYXJrZXJfbGlnaHQuNGYxM2FmYTRlZjYxNDAyNmM3NjJiZjk3NTdiN2NmZjlhZjIxMTdhMC5wbmc-/auto/auto/85/notrim/4d207214b0642f66d30fc5a1242de814.webp,https://csgoskins.gg/items/desert-eagle-crimson-web,$12.26,$255.08
R8 Revolver,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9oeV93ZWJzX2xpZ2h0LjEyOTg4YTBmZTQyZTU1OGU1ZmViNzUwMGNlMDQzOWZiYTEzYjIyOTkucG5n/auto/auto/85/notrim/95058dd03aa5a39c79f711fe3758bbb0.webp,https://csgoskins.gg/items/r8-revolver-crimson-web,$0.18,$9.52
CZ75-Auto,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9oeV93ZWJzX2xpZ2h0LjBiN2JlOTVmYzllNTRhOTEwNWM5OWQzMGMwNmRjNDZiNTA0M2MxMjkucG5n/auto/auto/85/notrim/2498e6e30563cc1fe34de68333771b32.webp,https://csgoskins.gg/items/cz75-auto-crimson-web,$0.92,$16.60
Tec-9,Cut Out,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2FxX3RlYzlfY2hhbGtfcGF0dGVybl9saWdodC43NTAwNmM2Y2U2ZTcxMjEzNGQ3ZjEyNWMxMGM1NmNmNWU2NWJkZDZlLnBuZw--/auto/auto/85/notrim/61bbdc5a5afd9988f0308cdcaaef875b.webp,https://csgoskins.gg/items/tec-9-cut-out,$3.00,$14.40
P250,Cyber Shell,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2dzX3AyNTBfY3liZXJzaGVsbF9saWdodC4yZTJjM2E4OGM3M2JhNGViYjJlM2ZjZGQyZWExOTdiNWYzMGU1Njc5LnBuZw--/auto/auto/85/notrim/4df0685fafe599d5ea10c89fa8704c9d.webp,https://csgoskins.gg/items/p250-cyber-shell,$0.42,$4.15
USP-S,Cyrex,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfY3VfdXNwX2N5cmV4X2xpZ2h0LjQ3Nzc5ODlmZjIzOTM5OTg2Y2RmODk4ODkwZGFlZDhlMjk3OWFkMDAucG5n/auto/auto/85/notrim/8051299bea5b9d99c359485d96913f9e.webp,https://csgoskins.gg/items/usp-s-cyrex,$3.65,$7.60
R8 Revolver,Dark Chamber,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9zb2NoX3Ntb2tlX2dyaXBzX2xpZ2h0LmMwNWE4OTExM2FhZjZjMjFmYTk4OGQ5YjllMTMyMTc2YzVjYzU1OWIucG5n/auto/auto/85/notrim/00a79173c2f06be7e55120cbd83a9cf7.webp,https://csgoskins.gg/items/r8-revolver-dark-chamber,$0.09,$0.95
P250,Dark Filigree,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2FtX3Jlbl9kYXJrX2xpZ2h0LmNhZjQwOGM5NmM3NjI0NWFmNzI4YzU5MDM4N2Y3YjVhMTc0MTYwNTUucG5n/auto/auto/85/notrim/c755956748973babeb86b4910154ce27.webp,https://csgoskins.gg/items/p250-dark-filigree,$5.51,$9.67
USP-S,Dark Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfYW1femVicmFfZGFya19saWdodC5mYmRkMWJjMWViNmNmOWNmYzdkZTE5YWNmZjc2YjYwZWFjYWExYzhlLnBuZw--/auto/auto/85/notrim/60b0ac168a7199430c43412da21b83fa.webp,https://csgoskins.gg/items/usp-s-dark-water,$66.90,$139.94
Glock-18,Death Rattle,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nbG9ja19oeV9uZXJvZGlhX2xpZ2h0LjkwN2FiMzNlNDk1MDFhMjA0ZTRlZDcxODU1YjY2NDAyN2ZjZGM4ODcucG5n/auto/auto/85/notrim/1407dac9b3a048bd9d2aa5bdf9c437d9.webp,https://csgoskins.gg/items/glock-18-death-rattle,$0.07,$0.16
Tec-9,Decimator,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2dzX3RlYzlfZGVjaW1hdG9yX2xpZ2h0LmU4YWJmMjNjMzNjMGY4YjBiZWYzYmNlMmUxMjhiNGU0ZTFkYzJmOWIucG5n/auto/auto/85/notrim/2b067c0f558bb35fa1d0afd336510839.webp,https://csgoskins.gg/items/tec-9-decimator,$17.51,$111.02
Dual Berettas,Demolition,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9zb190YW5nZXJpbmVfbGlnaHQuYjFlNTI5NGZjYzEwMWRlMGU2NmE0NjY2MTY0NjY5ZGUyYTVhZGUwZC5wbmc-/auto/auto/85/notrim/04b29d291ef1bee40e0a025648b7aaf3.webp,https://csgoskins.gg/items/dual-berettas-demolition,$16.98,$20.84
R8 Revolver,Desert Brush,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9oeV9icnVzaF9jYW1vX3Rhbl9saWdodC5lZDE5ODdhY2IxNjQxZDMxOTA3NTA4ZmJjYjk3NzIzNDJmMGRlYTcyLnBuZw--/auto/auto/85/notrim/0d2799cc356841c5044cfdf526c26484.webp,https://csgoskins.gg/items/r8-revolver-desert-brush,$0.38,$0.92
USP-S,Desert Tactical,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfZ3NfdXNwc190YWN0aWNhbF9jYW1vX2xpZ2h0LmJjZDAxMTEzZTY2MGFkY2RhMDljMWFhNDA4ODMyYjY0ZWU2YzVmOTIucG5n/auto/auto/85/notrim/3d98742d44f31b2938329fd4e618d6ee.webp,https://csgoskins.gg/items/usp-s-desert-tactical,$0.21,$3.14
Dual Berettas,Dezastre,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9nc19kdWFsX2VsaXRlc19kZXphc3RyZV9saWdodC4wODE2NTdiNjgwNDA1NTkzN2UzYWM1NGNjM2NkYTEyNjUyNjhmNWQxLnBuZw--/auto/auto/85/notrim/940ab67e50f879375a75395fad95d14a.webp,https://csgoskins.gg/items/dual-berettas-dezastre,$3.20,$21.47
P250,Digital Architect,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2FhX3ZlcnRpZ29nZW9fbmVvbl9saWdodC42NWY1MGQzODcwMGI3ZGM2NWExNzdiODNlODVkYjYyNmI0NzhkNGI1LnBuZw--/auto/auto/85/notrim/d950c9db33388e331ead75ce36c4a580.webp,https://csgoskins.gg/items/p250-digital-architect,$42.84,$64.36
Desert Eagle,Directive,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYXFfZGVzZXJ0X2VhZ2xlX2NvbnN0YWJsZV9saWdodC5iMDIyM2JkOGViZTY4NjliNjM2ZTA4YWQyMTY3MjQwNGY0MzYwYWMzLnBuZw--/auto/auto/85/notrim/b65fadb18f7bcdc9f76f3a96f4052cde.webp,https://csgoskins.gg/items/desert-eagle-directive,$0.98,$85.13
P2000,Dispatch,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2FtX251bWJlcnNfcmVkX2JsdWVfbGlnaHQuMDBmY2NlNTBiNzMzMmE0MTFjZTRiOTFmY2FjZDhiMjM0OWUzMzU0ZS5wbmc-/auto/auto/85/notrim/2306f7672c63e2550ca46eb8a1b041af.webp,https://csgoskins.gg/items/p2000-dispatch,$15.35,$23.25
CZ75-Auto,Distressed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9jdV9jejc1X2NlcmFrb3RlX2xpZ2h0LjkxMzQ1NjVkYjNlZmFiNTNhMDZmNjE1ZGU4MGE2NjIxNTEyODM0MDMucG5n/auto/auto/85/notrim/6e1750608289ff5980688fbd43b7e24d.webp,https://csgoskins.gg/items/cz75-auto-distressed,$0.11,$1.09
Zeus x27,Dragon Snore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90YXNlcl9jdV9vdmVycGFzc19kcmFnb25femV1c19saWdodC4zZDhjOTEwMDBhMjczZTUyYTgzYWE1ZWE2MmU0Yjc2MTY0NjNhOTNiLnBuZw--/auto/auto/85/notrim/d7e2786baca1f1832de2b9bd4d1f5545.webp,https://csgoskins.gg/items/zeus-x27-dragon-snore,$26.00,$139.16
Glock-18,Dragon Tattoo,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nbG9ja19hbV9kcmFnb25fZ2xvY2tfbGlnaHQuMjM2YjU4MGVkZjkwMWVhODc5YTAyYjhlYzQzYWI5YzA5MDBhZmZkMy5wbmc-/auto/auto/85/notrim/709be5a02993a2ff20ca1101fe45aca2.webp,https://csgoskins.gg/items/glock-18-dragon-tattoo,$138.72,$139.25
Dual Berettas,Drift Wood,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9zcF9kcnlfd29vZF9saWdodC40NTRiZTExNDM0NGE4NTliZTNiZDk0MGE0MDAxYWUxMjk1OWY2ZWMxLnBuZw--/auto/auto/85/notrim/0e51cbd2fac96dfb9ff61c66b7bc5113.webp,https://csgoskins.gg/items/dual-berettas-drift-wood,$2.18,$3.90
P250,Drought,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX3NwX2Rlc2VydF9za3VsbHNfZGF3bl9saWdodC4xZWEwMmFlNGFkZGE4ODllODQ2ZjYwNjU4ODdiZTA3NDUzYjRiMTViLnBuZw--/auto/auto/85/notrim/3024a5282d9742a0064c88c955499760.webp,https://csgoskins.gg/items/p250-drought,$0.30,$0.51
Dual Berettas,Dualing Dragons,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9jdV9kdWFsYmVycmV0dGFfZHJhZ29uc19saWdodC44NjE0YTkwMjc0NzI5NDQwMWVjYjVlM2RhNGFlNWQ2MWIyMjYyZDI1LnBuZw--/auto/auto/85/notrim/4e9e3d210b98132a0be0aadb6c090cd6.webp,https://csgoskins.gg/items/dual-berettas-dualing-dragons,$0.20,$2.74
Dual Berettas,Duelist,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9nc19tb3RoZXJfb2ZfcGVhcmxfZWxpdGVfbGlnaHQuNDA3YzY0MWFhNGNmNWJiZTE4YWVmOGFkZmZkYTdmOGYyYTk0YjBiZS5wbmc-/auto/auto/85/notrim/a74f1cd23a91f7928a448b836b8b3fb7.webp,https://csgoskins.gg/items/dual-berettas-duelist,$242.00,$362.22
Zeus x27,Earth Mandala,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90YXNlcl9oeWVfZWFydGhfbWFuZGFsYV9sY19saWdodC45N2I4ODA3ODU0ZGQ5ZjA2NjcwNzkwOTdiNzRmNWJhMDBiM2M1NTYzLnBuZw--/auto/auto/85/notrim/60a3bc5cdada0ee40254c54ce6f50bbe.webp,https://csgoskins.gg/items/zeus-x27-earth-mandala,$0.83,$6.80
CZ75-Auto,Eco,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9jdV9jejc1X2Vjb19saWdodC5lYjIwYzYwN2Q5YjUyZjY5MmI5ZDQ2MjI2ZmYwMDIzZWVlNjY3MTAxLnBuZw--/auto/auto/85/notrim/2d66540570c385962472ef32e7160dba.webp,https://csgoskins.gg/items/cz75-auto-eco,$0.85,$13.33
Zeus x27,Electric Blue,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90YXNlcl9zb2VfZWxlY3RyaWNfYmx1ZV9saWdodC5iZTBjM2ZkM2YwNDA4YWJiYTUxZmJhMGUzOTNjODRjZDBmZGRjNWFlLnBuZw--/auto/auto/85/notrim/486b6c1d89f0860bbaf3f64202ab3d69.webp,https://csgoskins.gg/items/zeus-x27-electric-blue,$0.03,$0.63
Dual Berettas,Elite 1.6,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9nc19kdWFsX2VsaXRlc19jbGFzc2ljX2xpZ2h0LjJjMDAxNjQwYjdkZmY2NGU3NTdmYzE5MjU3YWVhNzZkNzFlMjU1MmIucG5n/auto/auto/85/notrim/36754b6f10a366cb07cb79a0a2f2b453.webp,https://csgoskins.gg/items/dual-berettas-elite-16,$0.22,$0.93
CZ75-Auto,Emerald,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9hbl9lbWVyYWxkX2xpZ2h0LjQyN2FiNWZmMTZiOTE5MTEwN2NlMDU4NzU5NGM2OTZiZjRhOWNkOTcucG5n/auto/auto/85/notrim/686d3d1829f729bdd149652f642d1b8e.webp,https://csgoskins.gg/items/cz75-auto-emerald,$42.30,$56.00
Dual Berettas,Emerald,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9hbl9lbWVyYWxkX2xpZ2h0LjVlMjRmYWY0NjVhZjVlOGQzZjZjOTEzYjMzMjFlZDQ4NDQxZGJkNzMucG5n/auto/auto/85/notrim/efbd2a572d6c2785c8425599a0ebb411.webp,https://csgoskins.gg/items/dual-berettas-emerald,$42.79,$44.36
Desert Eagle,Emerald Jörmungandr,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYW1fam9ybV9ncmVlbl9saWdodC5lODliYmYwMWVhMDIyNDlkYmEwMDBkYzFlZGE0ZDM5ZDdjMTU0ZTgyLnBuZw--/auto/auto/85/notrim/43b435b0bf252fcc67dd6550e1993196.webp,https://csgoskins.gg/items/desert-eagle-emerald-jormungandr,$499.00,$885.00
CZ75-Auto,Emerald Quartz,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9hbV9jcnlzdGFsbGl6ZWRfZ3JlZW5fbGlnaHQuZjIwMGM4MWIyOThjZTIxNmIzOGEzMDdiNzYyMjBhNWI3NDY2YjQ2Yy5wbmc-/auto/auto/85/notrim/2e1a0cad8c56a9cec6b49e4c5d9b3838.webp,https://csgoskins.gg/items/cz75-auto-emerald-quartz,$96.81,$457.90
P250,Epicenter,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX3AyNTBfaW1wYWN0X2xpZ2h0LjZmNjdmZmRiZGIyNTc5NWExNWRkY2YyOTE1YjUzMWUyNjQ2YmUzNDgucG5n/auto/auto/85/notrim/6e394c1bdc0aec4a4f963dccc99d12a0.webp,https://csgoskins.gg/items/p250-epicenter,$4.58,$34.44
P250,Exchanger,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2h5X2R1Y3RzX2JsdWVfbGlnaHQuNDkyYmNkN2ZkZjQxYWFhMDJmYmEyMDdmMTM3MjQ0YWRhMmEzNTc2YS5wbmc-/auto/auto/85/notrim/abfc9ceffa4aa8608e5504c8f07e11c7.webp,https://csgoskins.gg/items/p250-exchanger,$0.09,$0.54
P250,Facets,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2h5X2NydW1wbGVfZGFya19icmF2b19saWdodC4yZTA4ZTEzYzVjYjZmOWE4MjEyNjk5MjMwY2EzYWY5NTFjYzUyMWIzLnBuZw--/auto/auto/85/notrim/eb679fb67bf475b5fd2e72cd185aadf4.webp,https://csgoskins.gg/items/p250-facets,$3.47,$37.77
P250,Facility Draft,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2h5X2JsdWVwcmludF9yZWRfbGlnaHQuMjFjZDZlNWE5YmExOWZiZDI5ZTg1ZjNlOGI2YjFhMTM1ZjVmMGNlNS5wbmc-/auto/auto/85/notrim/7d7157bc9e76cc898ac3f89c8cd89026.webp,https://csgoskins.gg/items/p250-facility-draft,$0.01,$0.02
R8 Revolver,Fade,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9hYV9mYWRlX3Jldm9sdmVyX2xpZ2h0LjJlODk4ZTUyNmZjYzMwNDllNzc1NGZhNWQyYjI1OGQ3ZDk0NmJjN2EucG5n/auto/auto/85/notrim/ea0011de12282b61a9db877a5580b17a.webp,https://csgoskins.gg/items/r8-revolver-fade,$76.39,$90.55
