Gun,Skin,Image,Price Link,Min_Price,Max_Price
AUG,Death by Puppy,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfYW1fYXVnX2RlYXRoX2J5X2RvZ2d5X2xpZ2h0LmMwYTcyNTEzMmQ2MzYzZjY3NzlmZTU2ZTZmYWQxZTZiZTQ1M2EzNDAucG5n/auto/auto/85/notrim/94023eb3f25b9fc9f0a56f4899f9535d.webp,https://csgoskins.gg/items/aug-death-by-puppy,$4.45,$16.39
M4A1-S,Decimator,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2dzX200YTFfZGVjaW1hdG9yX2xpZ2h0LjU2OTFjN2NiODBjMjE4MmZhZGQwMzNlZGM0YTlmY2Y0ZDYyNGM3ZGMucG5n/auto/auto/85/notrim/9797d2690cf101590fa9cc382663964e.webp,https://csgoskins.gg/items/m4a1-s-decimator,$13.78,$82.72
FAMAS,Decommissioned,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19jdV9mYW1hc19udWtlX3RlbnNpb25fbGlnaHQuODFmOGZiZmUxNzExMDg4ZmVlYzJjODY1YmUyYzc4YjY4YjVjMTIzMC5wbmc-/auto/auto/85/notrim/063a9cc7b9bae9961ff076b7b043837e.webp,https://csgoskins.gg/items/famas-decommissioned,$0.21,$2.18
SG 553,Desert Blossom,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hYV9kZXNlcnRfYmxvb21fYnJpZ2h0X2xpZ2h0LjJjOGRlYjljNmIzMTIwMmNjOTcwYWIxNDk1MWY0MTBiZTBlYTYzOGQucG5n/auto/auto/85/notrim/8618f30997facf43a952af9192bb3237.webp,https://csgoskins.gg/items/sg-553-desert-blossom,$10.07,$15.81
M4A4,Desert Storm,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2h5X2Rlc2VydF9saWdodC4xNWE2MDdiNWIzODExODJhMDAyNDk2NjJiMTdlYzJkZGFjYjE5MzM4LnBuZw--/auto/auto/85/notrim/50f4d5ce700b2afbe6ea0d6490edcdd2.webp,https://csgoskins.gg/items/m4a4-desert-storm,$11.33,$76.91
M4A4,Desert-Strike,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2N1X3RpdGFuc3Rvcm1fbGlnaHQuOTE2MjliNzEwNGMxMTg1YjIxNGJiNzZmNDdjYzBmMmI0MzdhYmU5ZS5wbmc-/auto/auto/85/notrim/21f91d22dc4a0a34cc0d6816f2c5d79e.webp,https://csgoskins.gg/items/m4a4-desert-strike,$30.40,$145.35
M4A4,Desolate Space,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2N1X200YTRfZGVzb2xhdGVfc3BhY2VfbGlnaHQuYTJlNGQ1NjVkNDM5ZGM4YTdjN2FhZTdkZGM1ZTVkNzMxMWJjY2ZmZC5wbmc-/auto/auto/85/notrim/6b6407fe51d55177424a742fb509099c.webp,https://csgoskins.gg/items/m4a4-desolate-space,$11.27,$110.00
Galil AR,Destroyer,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX2N1X2dhbGlsX2Rlc3Ryb3llcl9saWdodC5hMTE4MTVlODEzNTk0M2JkNzI3ODlmMzJjZWZlNjYwMjUwMTk3M2ZjLnBuZw--/auto/auto/85/notrim/afadbc8406f725d9f2aa9a0c18665737.webp,https://csgoskins.gg/items/galil-ar-destroyer,$0.06,$0.41
FAMAS,Djinn,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19hcV9mYW1hc19qaW5uX2xpZ2h0LmNiYjQxMTU4MWZhMGNlOGQyODViYzM1YzE2YWQzZWRjZTRkMjhhODQucG5n/auto/auto/85/notrim/94a4e87e0d1afd54bcdec396ad84f62b.webp,https://csgoskins.gg/items/famas-djinn,$10.69,$47.76
FAMAS,Doomkitty,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19oeV9kb29ta2l0dHlfbGlnaHQuN2ViNzAwMzQ3N2YzZjZlOGVmNTk2ZTUwNDU5NjhmMGZkMWY3ZDFkMS5wbmc-/auto/auto/85/notrim/c6d9714079f7b31ba460c025fecae9c2.webp,https://csgoskins.gg/items/famas-doomkitty,$3.68,$3.93
SG 553,Dragon Tech,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9zZzU1M19jeWJlcl9kcmFnb25fbGlnaHQuNmE0MWU5ZTFmN2RiYWYyY2M0ZWEwY2EzMmY1ZmNjMTAwMGY4YzJhYi5wbmc-/auto/auto/85/notrim/38d0f0d1487b44e3ad7a4f9e83d25eb0.webp,https://csgoskins.gg/items/sg-553-dragon-tech,$0.43,$2.45
Galil AR,Dusk Ruins,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX2h5X3J1aW5zX3JlZF9saWdodC5mOTliNmZlMzUwODRjOWY5NTQ2M2VhMGJkOGY3YTEwZmY1ZDkzOTQ1LnBuZw--/auto/auto/85/notrim/56f1e6c58abc5d1870b2d037f5b2ba3b.webp,https://csgoskins.gg/items/galil-ar-dusk-ruins,$17.89,$60.25
Galil AR,Eco,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX2N1X2dhbGlsX2Vjb19saWdodC5jYjVjYTg0MmM5NDVjMjViNmRiYTk1YTc4MDE2YjYwNDI1MzBkZjAzLnBuZw--/auto/auto/85/notrim/56a00bda80be24638ee883da06253b5f.webp,https://csgoskins.gg/items/galil-ar-eco,$11.03,$110.48
AK-47,Elite Build,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2FrNDdfbWFzdGVyeV9saWdodC44ZDlhOTY5NzhhZDhmYTU2MDc0MzMwMzNkYTc0YmYyODA2YjU5MjYyLnBuZw--/auto/auto/85/notrim/f3c2cc9813d0373590a3b34e9f0fad0e.webp,https://csgoskins.gg/items/ak-47-elite-build,$1.52,$9.86
AK-47,Emerald Pinstripe,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X3BpbnN0cmlwZV9hazQ3X2xpZ2h0LjVjMTM2NzBmNGMyYjMxOGJmN2QwOWU2Mzk2YmYyMDJhYjQzNzExZjkucG5n/auto/auto/85/notrim/9539fd722f2b655338364ef5a1167ef1.webp,https://csgoskins.gg/items/ak-47-emerald-pinstripe,$2.83,$11.87
M4A1-S,Emphorosaur-S,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2N1X200YTFzX2ZlZWRpbmdfZnJlbnp5X2xpZ2h0LmIyNWVmZDJlZDNhZTc1MmNhNGE5MjZmZTRiOGY1NzhlOWU2ZGE5ZWIucG5n/auto/auto/85/notrim/5d7a39e3ffd1430c4ffbc294198ee71e.webp,https://csgoskins.gg/items/m4a1-s-emphorosaur-s,$0.55,$3.87
M4A4,Etch Lord,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX200YTRfc25ha2ViaXRlX2xpZ2h0LmU2OTM4NzRjOGY0YzlmZWJiOTY2NjRhNDU2NjkxZjBmN2NhODgyM2IucG5n/auto/auto/85/notrim/ee11a7fb94727861af621fc46438759e.webp,https://csgoskins.gg/items/m4a4-etch-lord,$0.47,$6.83
M4A4,Evil Daimyo,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2N1X200YTRfZXZpbF9kYWlteW9fbGlnaHQuNjg1NTQ1OGNkMzcxMTNjMTU2OGRlYmY1M2YwMWY5ZjBjZmYxM2Q5YS5wbmc-/auto/auto/85/notrim/92a4182369152c3a1bfd2f6ca8c6cc86.webp,https://csgoskins.gg/items/m4a4-evil-daimyo,$2.69,$10.54
FAMAS,Eye of Athena,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19jdV9mYW1hc19vd2xfb3JhbmdlX2xpZ2h0LmZlZTU1Y2JkY2I0NzY5YTBhZmJiN2M2ZTZkM2QxMzNmYTdiMDU2MTQucG5n/auto/auto/85/notrim/700cbae97d07708e300b0c8064b73ec2.webp,https://csgoskins.gg/items/famas-eye-of-athena,$5.34,$38.46
M4A4,Eye of Horus,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2dzX200YTRfcmFfbGlnaHQuZWJiZGMwN2U1NWRlM2VjMGZiYTg2Nzc1NjdhY2MxODkyMmY4NDgwNS5wbmc-/auto/auto/85/notrim/be253f48d3d4ad62fcdf650d6cdc3f13.webp,https://csgoskins.gg/items/m4a4-eye-of-horus,$233.72,"$1,798.65"
AUG,Eye of Zapems,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfY3Vfb3ZlcnBhc3NfZ3JhZl9hdWdfbGlnaHQuMjE3OWE2ZmVlNzEwYzBjNDkxNzFiYWI2OGQzNjU1NGNjYTA3ZWNlMC5wbmc-/auto/auto/85/notrim/cbe8c1d3fb333c0f42ee7d4b58ce6b97.webp,https://csgoskins.gg/items/aug-eye-of-zapems,$3.10,$25.09
M4A1-S,Fade,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2FhX2ZhZGVfbTRhMXNfbGlnaHQuY2I5ZGM5NDI2OTQ5ODUyNzJlMjZlNTM1MDUzZTI4MmI5N2E1MTQzOC5wbmc-/auto/auto/85/notrim/c0a937f470688510a54ca96d92e26b9e.webp,https://csgoskins.gg/items/m4a1-s-fade,$440.31,$458.46
M4A4,Faded Zebra,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NwX3plYnJhY2FtX2J3X2xpZ2h0LmZmYjBhODA3OTJiMjQ2MmE4YWU2YjM0YWQ3NTI2N2I0NWUxYjQxZGEucG5n/auto/auto/85/notrim/6e40997e01a7ce873333cf8100178b03.webp,https://csgoskins.gg/items/m4a4-faded-zebra,$4.05,$34.52
SG 553,Fallout Warning,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9udWtlc3RyaXBlX21hcm9vbl9zZzU1M19saWdodC40Y2YwM2Q1YWRjZGRlZWI2MjE3N2MzYTkxM2EwMWQ0MGMxNDU4NTg1LnBuZw--/auto/auto/85/notrim/f0c5af829e4e569872fe463daaa2a136.webp,https://csgoskins.gg/items/sg-553-fallout-warning,$6.78,$12.87
FAMAS,Faulty Wiring,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19hYV93aXJpbmdfeWVsbG93X2xpZ2h0LjVjNGZlMDhjNmI2YWEwMGNiMzY0MjM4MjA3NmZlMzViNmQ2MWEwY2UucG5n/auto/auto/85/notrim/06a7ad104ad15d90e8cd83004289ad05.webp,https://csgoskins.gg/items/famas-faulty-wiring,$0.69,$1.84
Galil AR,Firefight,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX2dzX2dhbGlsYXJfaW5jZW5lcmF0b3JfbGlnaHQuMDIwMGQxZjllZDA5YmE4Y2NkZjI4YzBmZWZkODY3MjdkNjczOWE0NS5wbmc-/auto/auto/85/notrim/d4f158e581a8ceb9bcf55dac4f3af593.webp,https://csgoskins.gg/items/galil-ar-firefight,$1.06,$10.35
AK-47,Fire Serpent,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2ZpcmVzZXJwZW50X2FrNDdfYnJhdm9fbGlnaHQuYzU3YTA4MmRlZjAyNjYyY2ZkYjEzYzU0M2UwZDUwZGZkM2Q2ZGE0ZC5wbmc-/auto/auto/85/notrim/816d04693ab5653bcc656e5bf0562227.webp,https://csgoskins.gg/items/ak-47-fire-serpent,$567.84,"$2,998.00"
AK-47,First Class,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2dyZWVuX2xlYXRoZXJfYWs0N19saWdodC4yYzIzNTA1ZDg4ZTExNzJlMzBkMjUyMDNhZDNmYzM3MzE4OTQwYzQzLnBuZw--/auto/auto/85/notrim/9813ee2c3625a285638b78c231920d76.webp,https://csgoskins.gg/items/ak-47-first-class,$86.09,$222.49
M4A1-S,Fizzy POP,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX3NwX3RlY2hub3dhcl9yZWRfbGlnaHQuMmI2ZDM0ODZlYzQ1Y2MzMzY1ZTViNWQ5OGFhNGMzZmFlODA5MGNiYi5wbmc-/auto/auto/85/notrim/e5a2ac98432283c8ea5e9d8ce5da35c2.webp,https://csgoskins.gg/items/m4a1-s-fizzy-pop,$1.53,$9.68
AUG,Flame Jörmungandr,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfYW1fam9ybV9vcmFuZ2VfbGlnaHQuMmUwZmY4YjA2Y2VjNWY5NTUxMTcwYjY5NTQxZTBlNmZjYWU3OWIwNC5wbmc-/auto/auto/85/notrim/fb53314cc382bafeb20852e58df6c626.webp,https://csgoskins.gg/items/aug-flame-jormungandr,$327.11,$488.64
M4A1-S,Flashback,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2N1X200YTFfZmxhc2hiYWNrX2xpZ2h0LjFhZTJiY2NmNTJlZDRkOWVkODIxY2JlNGNhMjgxNzI4NjNiMjkyNWYucG5n/auto/auto/85/notrim/9a31af8919f8a92b8ca2040e6976458c.webp,https://csgoskins.gg/items/m4a1-s-flashback,$3.51,$25.38
AUG,Fleet Flock,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfY3VfYXVnX3N3YWxsb3dzX2xpZ2h0LjllMDc4MDgyZGE2OTVlYWI3ZTJlMzQwZWRjYWMzYzJiY2JhNTg0ZTMucG5n/auto/auto/85/notrim/d0786b3ff0c27c9f76fee9a518d4796e.webp,https://csgoskins.gg/items/aug-fleet-flock,$11.21,$35.72
AK-47,Frontside Misty,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2FrNDdfd2ludGVyX3Nwb3J0X2xpZ2h0LmJjOTM2ZTNhMDIyNWQwNzViNThiY2VlMTJiZmQyMmViZTJhNjNiZmUucG5n/auto/auto/85/notrim/bdbfc7f6137f2e8bc41dffcb70622491.webp,https://csgoskins.gg/items/ak-47-frontside-misty,$17.22,$203.95
AK-47,Fuel Injector,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2dzX2FrNDdfc3VwZXJjaGFyZ2VkX2xpZ2h0LjkwMjczOGFmMjMxNWQ5NDRlZWQ2YTE0MTVjZWRkMmRlZTk1YzJmNGUucG5n/auto/auto/85/notrim/5077c87d9247b946ea1086960b598fdc.webp,https://csgoskins.gg/items/ak-47-fuel-injector,$118.59,$682.91
M4A4,Full Throttle,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX200YTRfc2tycnJ0X2dyZWVuX2xpZ2h0LmY3ODFmYjE0Zjg3OWRlMWM2ZGZjNjBlYTI2NjdjZDIzNjFlZGQ4YTIucG5n/auto/auto/85/notrim/617384da46e493ba7ec496ff49c5b569.webp,https://csgoskins.gg/items/m4a4-full-throttle,$33.69,$336.72
SG 553,Gator Mesh,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9tZXNoX3B5dGhvbl9saWdodC4yMzg3NDNkOTczMDE0ZTcxM2EyZTY2NzllMTNlNDhhZTcxYmYxNTU1LnBuZw--/auto/auto/85/notrim/2b41328e9a016e74e921844d2c18ebc2.webp,https://csgoskins.gg/items/sg-553-gator-mesh,$23.99,$29.84
M4A1-S,Glitched Paint,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2h0X2Fic3RyYWN0X3dpbmRfbGlnaHQuYzg4ZTlhOTNhM2YyYmU1ZGE3ZTNlYzMwMWVjYjUzYzM0OWM2MTZmZi5wbmc-/auto/auto/85/notrim/c0a94e2f7ec9da58b72d02e23469e418.webp,https://csgoskins.gg/items/m4a1-s-glitched-paint,$3.60,$21.13
M4A4,Global Offensive,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2N1X2NzZ29fY2Ftb19saWdodC5kZjUwZDJiY2ZmNTk0NzM4ZGY1YjkwNzFkODFmYTYxNTU5NzY4MDk3LnBuZw--/auto/auto/85/notrim/3a4ba865813d9d821ad67412ac58261a.webp,https://csgoskins.gg/items/m4a4-global-offensive,$16.92,$64.17
AK-47,Gold Arabesque,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2dzX2FrNDdfZ29sZF9hcmFiZXNxdWVfbGlnaHQuNGU1MDdiNWY4ZGQ2MTI1OTBjYzc1YjZkODVjZjJmZTFjZDk1YTRkNy5wbmc-/auto/auto/85/notrim/71ca245158099f2eff0829f1f526b836.webp,https://csgoskins.gg/items/ak-47-gold-arabesque,"$1,544.97","$4,094.23"
M4A1-S,Golden Coil,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2dzX200YTFzX3NuYWtlYml0ZV9nb2xkX2xpZ2h0LmZmZWYxOWJlMWEwOGMyZDEzOGNiM2Q3MzA2YjE3NWRmYmMzMTM2ZmMucG5n/auto/auto/85/notrim/59af04a08266c09d053a397874e24f1a.webp,https://csgoskins.gg/items/m4a1-s-golden-coil,$54.30,$397.53
Galil AR,Green Apple,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX3NvX2dyZWVuX2xpZ2h0LjQ5MmYwZjllNGIwNWUzN2MzNTUwZWI2MjcyN2FjNzM0ZTg2NTQwZjIucG5n/auto/auto/85/notrim/5c1b03cec089d13fe9cc197395135498.webp,https://csgoskins.gg/items/galil-ar-green-apple,$0.05,$0.35
AK-47,Green Laminate,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2h5X2FrNDdsYW1fZ3JlZW5fbGlnaHQuZDM5Mjc2MzMzMzg5YzQzZjA0ZmE1YzU5NjIzMGFmMWYzY2QwYzVkZi5wbmc-/auto/auto/85/notrim/f1cff22093737c445780a8db7f198e0e.webp,https://csgoskins.gg/items/ak-47-green-laminate,$24.49,$82.52
FAMAS,Grey Ghost,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19zb29fZmFtYXNfZ3JleV9naG9zdF9saWdodC40ZDI4OWRmNmJhYWRmMTYwZjMzOWQ4YWY4ZmMxOTIyNTUxNzdlMjczLnBuZw--/auto/auto/85/notrim/faf310ab7f9e096f002569ce993fb5d9.webp,https://csgoskins.gg/items/famas-grey-ghost,$0.02,$0.24
Galil AR,Grey Smoke,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX3NvY2hfYmxvcmJfYndfZ2FsaWxhcl9saWdodC5kZjNhMGE5NzRiNTFjZjUwNDM0YjExYWFkZDdhMWExZDczMjI2Zjk0LnBuZw--/auto/auto/85/notrim/99198bc2af73c67656ad2285b57577e8.webp,https://csgoskins.gg/items/galil-ar-grey-smoke,$0.01,$0.03
