Gun,Skin,Image,Price Link,Min_Price,Max_Price
Shadow Daggers,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2FxX29pbGVkX2xpZ2h0LjA1NGIyYTZmNjM5MTZjNzEyMGE0M2EyMzMyNzU1N2Q0ZmFkNjY1OWIucG5n/auto/auto/85/notrim/b9870d57b4cc2e343b18e6f5393b4158.webp,https://csgoskins.gg/items/shadow-daggers-case-hardened,$82.84,$217.15
M9 Bayonet,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2FxX29pbGVkX2xpZ2h0LjMzMWIyNjllOTAzMzc5ZTMwY2RmMjJmZGMzYmEyNjIyNzg3YjFjYWYucG5n/auto/auto/85/notrim/e4dc95a96e80d6080281d16089245da9.webp,https://csgoskins.gg/items/m9-bayonet-case-hardened,$441.85,"$1,072.06"
Karambit,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9hcV9vaWxlZF9saWdodC41YmFjOTAzNjhhZTI0OGE1MzMyYTE0NmQ3NjA2YmE4ZWQ3YWIzNzkyLnBuZw--/auto/auto/85/notrim/f591a8e1f952b73eeb17442d8547bf90.webp,https://csgoskins.gg/items/karambit-case-hardened,$639.05,"$1,944.12"
Flip Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2FxX29pbGVkX2xpZ2h0LmZjMzdhZjdmODgyOTc4NWE0NDcwNmE0ZmZkZjQzNDgxN2NlNzAxYTkucG5n/auto/auto/85/notrim/51a94f6b6bcc8e082fb5cd47457c885b.webp,https://csgoskins.gg/items/flip-knife-case-hardened,$144.79,$424.85
Kukri Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rdWtyaV9oeV93ZWJzX2xpZ2h0LmViNTAwMDUxYzI0YzgzNTlmNWExN2YxOWNkYzYzNTNkYzIyYzViNjgucG5n/auto/auto/85/notrim/b64766574766ddac4d664545de23c545.webp,https://csgoskins.gg/items/kukri-knife-crimson-web,$87.18,$525.98
Karambit,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9oeV93ZWJzX2xpZ2h0LmJkMmI0ZGNmOWFlY2NkN2U4NjNkM2M0MTc3Mjk3YTBmNjAzMjc3YmUucG5n/auto/auto/85/notrim/806b3ebe2247886397fdb00cdb33b2e3.webp,https://csgoskins.gg/items/karambit-crimson-web,$521.70,"$6,686.94"
Nomad Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9vdXRkb29yX2h5X3dlYnNfbGlnaHQuNTE2MzBlZDY5ZDc1ZjA0NmY5ZmRiMzE4OWU5OTAxN2MyMDViNGJlYi5wbmc-/auto/auto/85/notrim/2ed2221b2cf77bee212ca9e8d2996cf5.webp,https://csgoskins.gg/items/nomad-knife-crimson-web,$143.43,"$1,000.00"
Survival Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jYW5pc19oeV93ZWJzX2xpZ2h0LjA5NzA1MDk4ZDg0NWI4NzY2YmMxNzJmOTUwNDRjMDUwM2M1ZWY0ZjAucG5n/auto/auto/85/notrim/9285e72073bbdd70c7d72bda7652ee76.webp,https://csgoskins.gg/items/survival-knife-crimson-web,$92.30,$664.56
Ursus Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV91cnN1c19oeV93ZWJzX2xpZ2h0LjJmYTUyMDJiMjUzMWRkNjkwZGE3NjJhMzJkMmQ5NWVlNmI2NWE4MTcucG5n/auto/auto/85/notrim/5e63710c0336c775bdc9adb431c7786f.webp,https://csgoskins.gg/items/ursus-knife-crimson-web,$126.32,$762.65
M9 Bayonet,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2h5X3dlYnNfbGlnaHQuYWM1ZDNmODMxZjI0MTYxZGY5NWViNGNlNjdjNTIxZmMzNDAwYmNlNi5wbmc-/auto/auto/85/notrim/9575a51c399e3bee78f41c18d552af2e.webp,https://csgoskins.gg/items/m9-bayonet-crimson-web,$409.57,"$4,311.45"
Butterfly Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfaHlfd2Vic19saWdodC5iNTM1NTQ3ODk1ZjY4NmE3MGRiZDcyYjFlMzk0NzFjMzYyNWU2YWEwLnBuZw--/auto/auto/85/notrim/87bbcffab2ee5c19fe82f03af40a360c.webp,https://csgoskins.gg/items/butterfly-knife-crimson-web,$594.99,"$4,441.31"
Talon Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV93aWRvd21ha2VyX2h5X3dlYnNfbGlnaHQuOWU0NmU2MGVjZmNiNTkyM2ZiOTYzNjZkYTI5NmEwMGU3MjMzMmI3YS5wbmc-/auto/auto/85/notrim/7a6f6daaf8aded324a549b338ca15273.webp,https://csgoskins.gg/items/talon-knife-crimson-web,$310.14,"$1,868.33"
Skeleton Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9za2VsZXRvbl9oeV93ZWJzX2xpZ2h0LjRhOWY2NWJkZjk2ZGFmZWY3NmNjZTIzNjFiODdiN2Q1MmZmNGU2MDcucG5n/auto/auto/85/notrim/010a4e78a0bb4ee5ce6e8dc75512ff60.webp,https://csgoskins.gg/items/skeleton-knife-crimson-web,$255.91,"$1,681.93"
Paracord Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jb3JkX2h5X3dlYnNfbGlnaHQuMWYyYzczMWYyMDM5NzU5ZDE3ZWJhNTI3ZmY5MTI3M2YwMmUzY2Y5NC5wbmc-/auto/auto/85/notrim/6f8a81f0cf6cccbd17f0fb045edacdbf.webp,https://csgoskins.gg/items/paracord-knife-crimson-web,$93.00,"$1,152.37"
Navaja Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9neXBzeV9qYWNra25pZmVfaHlfd2Vic19saWdodC5lZDM0MDNjNGUwMTZlOTQ2YjhiYjFkM2ZkMDQzNTJiYTgxMjQxOTAxLnBuZw--/auto/auto/85/notrim/4eea2a72b072e63a7df661796ca45e21.webp,https://csgoskins.gg/items/navaja-knife-crimson-web,$66.12,$399.44
Bowie Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9oeV93ZWJzX2xpZ2h0LmI2OWY0MDZkMjNlOTQ2OTQwNDg1YWM0YTQwOWY3MWM5ZmRjODkyMmUucG5n/auto/auto/85/notrim/5b1ae1a293edfc7009391b5f6d3c12b6.webp,https://csgoskins.gg/items/bowie-knife-crimson-web,$119.40,$934.99
Classic Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jc3NfaHlfd2Vic19saWdodC5hNzNkMWQ2YWZkNzdlYTM2NjljZTM3ODkwMGM0NDA4MzY0Y2U1ZWEyLnBuZw--/auto/auto/85/notrim/5fe8b6701f1dfacb2366318303961b63.webp,https://csgoskins.gg/items/classic-knife-crimson-web,$150.00,$942.52
Shadow Daggers,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2h5X3dlYnNfbGlnaHQuZDVlZmYwMGU3NDhmNTM3MGMwODc3YzI2ZWM1ZDNkNmNkMDA5NTkxYy5wbmc-/auto/auto/85/notrim/4740ab4b7731e4427d7a21c52531a888.webp,https://csgoskins.gg/items/shadow-daggers-crimson-web,$71.01,$468.08
Falchion Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9oeV93ZWJzX2xpZ2h0LmQwZWI4M2QxNzA1NjNkM2Y3NjE4YThmM2Y0ODY0NDllYzIyMGEyNjQucG5n/auto/auto/85/notrim/5ba5722563af46eb93fe1e6279c57ef2.webp,https://csgoskins.gg/items/falchion-knife-crimson-web,$120.94,$953.99
Gut Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfaHlfd2Vic19saWdodC5lOGIyNWJmYmE1ZjNhNTQxMzI3ZGVkNTRjYmUwYzg0N2Q4MjIwZGQyLnBuZw--/auto/auto/85/notrim/3caa58576913fd781661cd824a620b83.webp,https://csgoskins.gg/items/gut-knife-crimson-web,$77.25,$504.32
Stiletto Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdGlsZXR0b19oeV93ZWJzX2xpZ2h0LmJkZjY3M2E0MDBkZTY5YzFmODU0M2QyMGNlMjdkNzdjYzBjYWI3NjYucG5n/auto/auto/85/notrim/2e3f119e6112811f48de3112b064f162.webp,https://csgoskins.gg/items/stiletto-knife-crimson-web,$194.48,"$1,006.03"
Flip Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2h5X3dlYnNfbGlnaHQuYzg0MmUzMDllMWFlYWNhOTBlMjMzMGFkMGQ1MDYxNjNiODRiOTAzZi5wbmc-/auto/auto/85/notrim/201bc5222cc652f1af860d7776a7aca4.webp,https://csgoskins.gg/items/flip-knife-crimson-web,$159.99,"$1,134.19"
Huntsman Knife,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9oeV93ZWJzX2xpZ2h0LjMyNWM0YTczOWU5ZDE1YTQxM2JhMTI1MDRjNTVhNzY0NDAxYzRlMDYucG5n/auto/auto/85/notrim/9f61039159295264268bddcb6a4453cf.webp,https://csgoskins.gg/items/huntsman-knife-crimson-web,$112.56,$782.40
Bayonet,Crimson Web,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2h5X3dlYnNfbGlnaHQuMDFjOGY3N2JlYTkwMjg0N2Q1YjJmZTQ3ODVhOWYyOTU1YjJiYWQ4MC5wbmc-/auto/auto/85/notrim/9206bca7005fb2899a41c3fbc25c38c5.webp,https://csgoskins.gg/items/bayonet-crimson-web,$176.20,"$2,015.51"
Stiletto Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdGlsZXR0b19hcV9kYW1hc2N1c19wcmlzbWFfbGlnaHQuMTViMjk3MmY5MmY4MzI1ZDY4MjAxMTMzNDVkMDhlOTBiZTFkYzA3ZC5wbmc-/auto/auto/85/notrim/1c655f8161d3524297eae2163aface5b.webp,https://csgoskins.gg/items/stiletto-knife-damascus-steel,$176.85,$214.14
Butterfly Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfYXFfZGFtYXNjdXNfOTBfbGlnaHQuZDlkMTc0MDljY2FlYzgyNGVlMjE4NWI5NzUwMDVmNWFkYThlM2I0Yi5wbmc-/auto/auto/85/notrim/ecbbc3a36f342bbc004a15ff30cdd8c5.webp,https://csgoskins.gg/items/butterfly-knife-damascus-steel,$744.21,$926.69
Survival Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jYW5pc19hcV9kYW1hc2N1c19saWdodC44ZjIzYzY2N2FkMGM3NWZjMTM4MGNkYWNlMGZkN2E4ZGY2NWEyNjhjLnBuZw--/auto/auto/85/notrim/2cc90da07bd2c7d28ebf1ed12bf3a9f9.webp,https://csgoskins.gg/items/survival-knife-damascus-steel,$68.06,$82.00
Talon Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV93aWRvd21ha2VyX2FxX2RhbWFzY3VzX3dpZG93X2xpZ2h0LjcxNWI0ZmE5YThlMWUzMzQzZjhjMGM5MjVmNjcwNTkyMWMyMmEzNWEucG5n/auto/auto/85/notrim/4b74e25f366899726737bbe077701267.webp,https://csgoskins.gg/items/talon-knife-damascus-steel,$300.22,$349.02
Nomad Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9vdXRkb29yX2FxX2RhbWFzY3VzX2xpZ2h0LmZkOGIxNWVlMWVjNzQ0MDRkZTU5ZTQyZDA5ZjViMmU1NWYyMWRmY2IucG5n/auto/auto/85/notrim/c95edc2c7e2e40e7431a691f23e9cb5d.webp,https://csgoskins.gg/items/nomad-knife-damascus-steel,$132.08,$152.41
Bayonet,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2FxX2RhbWFzY3VzX2xpZ2h0LjQ1MTkxOTYwNjc0YTQyMzgwOWVhODVmYTQ4OTgyMDJjZTRhMjk1NzgucG5n/auto/auto/85/notrim/a5cd1960effe269073d24c24a3e68036.webp,https://csgoskins.gg/items/bayonet-damascus-steel,$160.79,$195.00
Skeleton Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9za2VsZXRvbl9hcV9kYW1hc2N1c19saWdodC40OWYzZmY5NGUxNWJjNWIyYTQ1OWNiYzE0MDkwNGQ2NmQ3MDM0NzJjLnBuZw--/auto/auto/85/notrim/7e2c3bc7968959c1ecf7a2a21c1da777.webp,https://csgoskins.gg/items/skeleton-knife-damascus-steel,$209.34,$258.53
Paracord Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jb3JkX2FxX2RhbWFzY3VzX2xpZ2h0LmIzOGYyNzkwYjU4NzE0MzEyMWE5MmI4MzYxODIwNTE2NzUzM2NiMjgucG5n/auto/auto/85/notrim/a49e2e7c2ec18425030f283a55e8252d.webp,https://csgoskins.gg/items/paracord-knife-damascus-steel,$66.41,$79.98
Bowie Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9hcV9kYW1hc2N1c185MF9saWdodC5iMjcyYmQ5MTI5MjNjMTIxZTk4N2U4ZDY2ZTVlYzA3ZGNhZjZlZjZmLnBuZw--/auto/auto/85/notrim/f737375ebe90ab9f5f27f44a0c8166b8.webp,https://csgoskins.gg/items/bowie-knife-damascus-steel,$80.92,$104.00
Huntsman Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9hcV9kYW1hc2N1c185MF9saWdodC5kMGU4YzJkZmRkNzYxNDAzY2U2ZmE1NDM5MGIxMWI2ZjQwZWMyOTU0LnBuZw--/auto/auto/85/notrim/15f3727795a5e16a5e619d168007c8bf.webp,https://csgoskins.gg/items/huntsman-knife-damascus-steel,$88.82,$112.75
Falchion Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9hcV9kYW1hc2N1c185MF9saWdodC5hOTU3Nzc1YjJmODkwM2E5MDkyYzE4ZWZhMjY0YmVkYWFiMjlmYWJhLnBuZw--/auto/auto/85/notrim/677b6e6263d206d27cbb91065e3bd092.webp,https://csgoskins.gg/items/falchion-knife-damascus-steel,$91.77,$119.24
Navaja Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9neXBzeV9qYWNra25pZmVfYXFfZGFtYXNjdXNfcHJpc21hX2xpZ2h0LjdmZWZkODA2ZjQ3NWJiYjlmNTRiZThkMTdkYmVhOTM1Y2VkYzQ2ZTQucG5n/auto/auto/85/notrim/e5e9609a7d98b7ce1b0cafee2b84d9a5.webp,https://csgoskins.gg/items/navaja-knife-damascus-steel,$47.29,$62.48
Shadow Daggers,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2FxX2RhbWFzY3VzXzkwX2xpZ2h0LjE3MGRiNWFjYWY5ODQyYzQ2MGE5M2IxNjllZmEwZTIxYjAwMmM5OTEucG5n/auto/auto/85/notrim/36dac724a4f5641cb793b8d4cfa827dd.webp,https://csgoskins.gg/items/shadow-daggers-damascus-steel,$54.37,$70.34
Karambit,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9hcV9kYW1hc2N1c19saWdodC40YjdmNjJjYTlmYTUxYzFkY2I3ZTAxYjNlZDU2NmYwOGMxZjNkZDU1LnBuZw--/auto/auto/85/notrim/aa4db2893ef9324ab0f6b0c8fd289b2a.webp,https://csgoskins.gg/items/karambit-damascus-steel,$592.88,$698.69
Flip Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2FxX2RhbWFzY3VzX2xpZ2h0LjliNzUwMDE4NjUyYzA5YmUzOWRkYTFlYjVmZTdlNjBkZDk5MDRiYjMucG5n/auto/auto/85/notrim/ba7010bfbd497ca3157a183bbb788b9f.webp,https://csgoskins.gg/items/flip-knife-damascus-steel,$119.29,$131.51
M9 Bayonet,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2FxX2RhbWFzY3VzXzkwX2xpZ2h0Ljk1OGNkZTBlZGVhNWEyYmRjM2M2ZTA5MDI3OGY2YTllZjgxMjViOTkucG5n/auto/auto/85/notrim/22f0ea0bf1b0d5509d584b828f03c4d7.webp,https://csgoskins.gg/items/m9-bayonet-damascus-steel,$403.35,$509.34
Ursus Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV91cnN1c19hcV9kYW1hc2N1c19wcmlzbWFfbGlnaHQuZWFhMzg3NzdhZjdlYThiNzUwMjhiYWUzOGI2MjU0ZDI1NmU2ZjJiOS5wbmc-/auto/auto/85/notrim/d5935ee75fd21520a4bf494ba39e125a.webp,https://csgoskins.gg/items/ursus-knife-damascus-steel,$85.21,$104.15
Gut Knife,Damascus Steel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfYXFfZGFtYXNjdXNfbGlnaHQuNmU1MjE5MmViOWJkZmJiOTNhYmY3MDUzYzg0ZDMyNjMzNjg5MGZhOC5wbmc-/auto/auto/85/notrim/2e726da8d1bd41a6ce9035cec1a53597.webp,https://csgoskins.gg/items/gut-knife-damascus-steel,$59.14,$77.61
Bayonet,Doppler,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2FtX2RvcHBsZXJfcGhhc2UxX2xpZ2h0LmEzNWQ0OGVmZTk2ZWRkYjA0YWMyZGMwZmMzMjg5ODI2ZWVjNzUzYjgucG5n/auto/auto/85/notrim/897dbdfad10a15e0b0f0f024726ae991.webp,https://csgoskins.gg/items/bayonet-doppler,$403.35,$447.74
Talon Knife,Doppler,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV93aWRvd21ha2VyX2FtX2RvcHBsZXJfcGhhc2UxX3dpZG93X2xpZ2h0LjI5ZmQwZjZjOWRlYWMzYzJiZGFjOGVjYmI3OThmNjNjMTQ0N2Y0YTcucG5n/auto/auto/85/notrim/1e94aa21cc769ee4a1ae33c721760053.webp,https://csgoskins.gg/items/talon-knife-doppler,$831.84,$872.65
