Gun,Skin,Image,Price Link,Min_Price,Max_Price
AWP,Medusa,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfbWVkdXNhX2F3cF9saWdodC5iYjgzNDQ5ZjRkOTllNzA3N2NmOGNhY2YyMDI2NGFiOTRkZDk0NWFkLnBuZw--/auto/auto/85/notrim/ab90912da3a8f41da1168fb8f5b66330.webp,https://csgoskins.gg/items/awp-medusa,"$1,825.95","$4,959.46"
SSG 08,Memorial,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zc2cwOF9icnV0YWxpc3RfbGlnaHQuZTc4MDVkMjRiM2ExZDdkZDI4YjM1ZDQyZDJiYjljMzY2ZDljMDMxOC5wbmc-/auto/auto/85/notrim/718351408b83d455acff59d96e6c2c4b.webp,https://csgoskins.gg/items/ssg-08-memorial,$0.07,$1.11
AWP,Mortis,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfZ3NfYXdwX2RlYXRoX2xpZ2h0LjE0Nzk4OTYyMzBmMDZmODdiMWQwYzc0OTMxZTFhNmViMWI1Y2I1YzkucG5n/auto/auto/85/notrim/823aa5873d0a92ae35a2b211777b7992.webp,https://csgoskins.gg/items/awp-mortis,$4.02,$14.82
G3SG1,Murky,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9hbV9nM3NnMV9tdXJreV9saWdodC5hMDQ5N2IzNGQ3NWExZTc0YjFhNThhZTg1YzRmNjRlNzA2ODBlZmM3LnBuZw--/auto/auto/85/notrim/c5fb58f1c2d87299a0f7e5a271b4ef1f.webp,https://csgoskins.gg/items/g3sg1-murky,$0.54,$1.41
SSG 08,Necropos,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9uZWNyb3Bvc19saWdodC43MzA5MDFiMzM5NzhmMWRmZTQ0NmM3N2EyYmE0NjdmODExMDkwMDU3LnBuZw--/auto/auto/85/notrim/b4cbb1c40f73162a49d3fc2501cef4a7.webp,https://csgoskins.gg/items/ssg-08-necropos,$0.43,$3.32
AWP,Neo-Noir,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX25lb25vaXJfbGlnaHQuMmM1ZWY0MGJmYzVkYWY4ZGExMThiODliNjcxNWVmYjg4ZTFkMTZiMi5wbmc-/auto/auto/85/notrim/4ce6489b10ad5e109c3875c16c944128.webp,https://csgoskins.gg/items/awp-neo-noir,$38.74,$58.16
G3SG1,New Roots,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zcF9tb3JvX2NhcnZpbmdfbGlnaHRibHVlX2xpZ2h0LjBlNGViM2FjMGNmNTYwYWRkYTlmMDcyYjNhMWIzMjVkZjRhMDE1OWQucG5n/auto/auto/85/notrim/b0cfd22d5ea6b1e1c29b6fb1853e07a0.webp,https://csgoskins.gg/items/g3sg1-new-roots,$14.37,$20.47
AWP,Oni Taiji,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX2hhbm55YV9saWdodC5kY2VjZGUwZTliYWM0MTlhODYwMTIwYjI3Y2Y3MGM3YmI3MDI0OGNkLnBuZw--/auto/auto/85/notrim/05b09f5ea23f494eb096c1bffe89d8b3.webp,https://csgoskins.gg/items/awp-oni-taiji,$367.58,$955.25
G3SG1,Orange Crash,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zcF9nM3NnMV9taWxpdGlhb3JhbmdlX2xpZ2h0LmI0NzRiOTdhMjk4MDk4YzJjM2U3YTdmMzY2OTY0OWFlYzRmNWFjM2MucG5n/auto/auto/85/notrim/cce03f2ed8b8b77dda50ca5791b747e1.webp,https://csgoskins.gg/items/g3sg1-orange-crash,$0.25,$0.61
SSG 08,Orange Filigree,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9yZW5fb3JhbmdlX2xpZ2h0Ljg5ZGMwOTFhMWIwY2M0YWIxZjA3MGJiNzRiYWExZmMxMTBkN2E5NmEucG5n/auto/auto/85/notrim/c8899fe6b9f8678d1ac42af5aae4c296.webp,https://csgoskins.gg/items/ssg-08-orange-filigree,$33.00,$49.67
G3SG1,Orange Kimono,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9oeV9raW1vbm9fZGlhbW9uZHNfb3JhbmdlX2xpZ2h0LmQ0YjU1ZGZmMDZhNTcyMzA5NmY5YWRjYzIzMzkyNmQxYzdmM2FmNzEucG5n/auto/auto/85/notrim/d1640aff36dd7f6f2c75a9797b33f6aa.webp,https://csgoskins.gg/items/g3sg1-orange-kimono,$4.33,$8.10
SCAR-20,Outbreak,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfaHlfc2NhcjIwX2p1bmdsZXJfbGlnaHQuOWI3NDRmZWM3MGZiZWMyOTZmNzFmYTU5YzA2NGVmZTYyMzRhZTNiYy5wbmc-/auto/auto/85/notrim/6f403f72f3583c5198f01c1115fabb78.webp,https://csgoskins.gg/items/scar-20-outbreak,$0.14,$0.62
SCAR-20,Palm,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfc3BfcGFsbV9saWdodC40Mzg2MmRlY2FlZmRmNTZlMzRmZTQyYmQ0YjY3NzUxOWZlZGExNzEyLnBuZw--/auto/auto/85/notrim/8817bedaf9a923c891c31862887bbc8c.webp,https://csgoskins.gg/items/scar-20-palm,$11.30,$61.88
SSG 08,Parallax,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9jaHJvbWF0aWNfbGlnaHQuMDk0ZDAwMDg1ZjlhMjk3M2U5MjYwNTllYmQxYzMxMWZhNGE4ZTczZi5wbmc-/auto/auto/85/notrim/feb65118fccc5f20133cc06a8858e71f.webp,https://csgoskins.gg/items/ssg-08-parallax,$3.12,$19.73
AWP,PAW,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fYXdwX3Bhd3Bhd19saWdodC5jOGEyNGE0MzNmY2QxYjBmM2IxZWQyYzQ0YjQ2NGU2MDVlMWU3Y2ZkLnBuZw--/auto/auto/85/notrim/13632f881bf8e960203ffc9fdcc30b26.webp,https://csgoskins.gg/items/awp-paw,$2.15,$6.35
AWP,Phobos,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfZ3NfYXdwX3Bob2Jvc19saWdodC41MWM0ZDZhOGVhZDlhYTUyYTlkNDdhZmFkZDc3MWM5OTZiOGE1YjMxLnBuZw--/auto/auto/85/notrim/ca638dd6ab4a4062c91585a2c111c7d4.webp,https://csgoskins.gg/items/awp-phobos,$2.24,$5.09
AWP,Pink DDPAT,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfaHlfZGRwYXRfcGlua19saWdodC4wMzQyN2ZjZjRlMTFlNjE4ZDhmNzIxNGVjMDNlNzBiMGZjZDUzYzdiLnBuZw--/auto/auto/85/notrim/c0b4cb008f5c0a794b9ffc538bc9ba2c.webp,https://csgoskins.gg/items/awp-pink-ddpat,$40.91,$198.48
AWP,Pit Viper,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfaHlfc25ha2Vza2luX2xpZ2h0LjBjMjMzZDhhODA5MjE3ZGM2MWYyYjQ3OGM5NGM4M2IwN2Q2YjgwMDYucG5n/auto/auto/85/notrim/b4065333e8371f7604a84522ec40cc71.webp,https://csgoskins.gg/items/awp-pit-viper,$0.77,$1.42
G3SG1,Polar Camo,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9oeV9hcmN0aWNfY29udHJhc3RfbGlnaHQuMGFlNWQwY2MxNjZhNWU4MGM2ZGU2NGY4MTAyNDY3NGViMDBkODk4ZC5wbmc-/auto/auto/85/notrim/81ca1c81de83b46f8495d25c108448c3.webp,https://csgoskins.gg/items/g3sg1-polar-camo,$0.01,$0.51
AWP,POP AWP,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfaHlfdGVjaG5vd2FyX3J3Yl9saWdodC5kNGI0OGRiZWRiYjExYWNjNDFlNGZlMzRmM2JkZmVkY2NkYzlmMzUzLnBuZw--/auto/auto/85/notrim/6d50a93e6c4f8a721cd120bf69b6c6af.webp,https://csgoskins.gg/items/awp-pop-awp,$11.99,$36.45
SCAR-20,Poultrygeist,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfc3Bfc2Nhcl9jaGlja2VuZmlnaHRfbGlnaHQuMmI1MzhiZDVmN2I0ZGIwZjQ1NjE1NGZjOWU3MThmZDIzNWNkYTM3NS5wbmc-/auto/auto/85/notrim/361b4919124d1a54472ce7b245499e9e.webp,https://csgoskins.gg/items/scar-20-poultrygeist,$0.07,$0.39
SCAR-20,Powercore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfZ3Nfc2NhcjIwX3Bvd2VyY29yZV9saWdodC4xZTM2ZjE4MzllZTA4ZDBiYmRjMWQxNjEyOTU4NzU0MTAxNmU2YzQ0LnBuZw--/auto/auto/85/notrim/ee6461b67923f97732d4015c0dba9f81.webp,https://csgoskins.gg/items/scar-20-powercore,$1.00,$6.26
SSG 08,Prey,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF96ZWJyYWNhbV9yZWRfbGlnaHQuZjI0YWUzMzZkNjdkNTQ5Mzk1MDNjOTRiNWJmNmI3MDMzMzlhNDlhZi5wbmc-/auto/auto/85/notrim/d47942eb6da1e7f2f50c66f70a07cc47.webp,https://csgoskins.gg/items/ssg-08-prey,$0.33,$0.52
AWP,Printstream,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYXdwX3ByaW50c3RyZWFtX2xpZ2h0LjRmYjJlNDY4NzdlZGEzNGJiYjdiZmNlODI5YTA0YjA2OTUyZmZkNjEucG5n/auto/auto/85/notrim/db5e0a74a4e2030a7840519acea25976.webp,https://csgoskins.gg/items/awp-printstream,$45.55,$370.49
SSG 08,Rapid Transit,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zc2cwOF90cmFuc2l0X3doaXRlX2xpZ2h0LmZjOGNlMWMyMGFhODMxMjM5ZTZlYjExMThhNTk3YmMxM2M2NTVkNjcucG5n/auto/auto/85/notrim/303620c75f2392e6beccb374684ac7a2.webp,https://csgoskins.gg/items/ssg-08-rapid-transit,$0.94,$8.37
G3SG1,Red Jasper,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zb29fZzNzZzFfdG9tYXRvX2xpZ2h0LjBmYjk1M2RiNjRhYzU5ZWYyOTMyODlmNTVhMzNjNmMzOWIxM2MxZGYucG5n/auto/auto/85/notrim/f7be1d41ba6393c125de4c1bcf62d1a7.webp,https://csgoskins.gg/items/g3sg1-red-jasper,$0.01,$0.02
AWP,Redline,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX2NvYnJhX2xpZ2h0LjFhZDNlOWE4MzEzMjMxNmQzY2JmNWM3ODNmM2Q3NTAzMTkyN2Q1YTkucG5n/auto/auto/85/notrim/1c750550e401697b9206d9fb329cb4ce.webp,https://csgoskins.gg/items/awp-redline,$40.00,$76.98
SSG 08,Red Stone,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19ydW5lX3N0b25lX2xpZ2h0Ljk1NWMwMWU2NzVhNjRjOTBiNGM4NTlkMzU4ZmI4ZjcyZjk1MWQ2NmMucG5n/auto/auto/85/notrim/1d5d21d98803788f95ed07e206801080.webp,https://csgoskins.gg/items/ssg-08-red-stone,$8.74,$37.22
AWP,Safari Mesh,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3Bfc3BfbWVzaF90YW5fbGlnaHQuYTRmNjc0ZDUyMGRmNGYxYWMxYjJjMzQxZGU4N2JlN2YyNzM4NGZiZS5wbmc-/auto/auto/85/notrim/2817c870037c2807eb817013a347bd24.webp,https://csgoskins.gg/items/awp-safari-mesh,$0.09,$6.82
G3SG1,Safari Mesh,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zcF9tZXNoX3Rhbl9saWdodC4yNDU3ZjUzNzRhMGM1NjE5MDhmOGQyNDY3YTFiMjM5NWViNjM0Njg3LnBuZw--/auto/auto/85/notrim/6a9c4052ef21440849a5d604b89ca344.webp,https://csgoskins.gg/items/g3sg1-safari-mesh,$3.08,$17.51
SSG 08,Sand Dune,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19zYW5kX2xpZ2h0LmM5NGI1N2JkN2Y0MmUyMjc2ZTdhYjA5ODMyMWYxZDJhNGE4MWNkOWIucG5n/auto/auto/85/notrim/eb662a521dbc1090c0542e35dded16ab.webp,https://csgoskins.gg/items/ssg-08-sand-dune,$3.56,$119.00
SCAR-20,Sand Mesh,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfc3BfbWVzaF9zYW5kX2xpZ2h0LmI5MzhhZDJlZmMxZDZlYjJiYmRhMzQ2NzU5MTg0N2I3YzQ2ZjAwMjkucG5n/auto/auto/85/notrim/1a4ffe808a3a4bb32c70d9887116dae4.webp,https://csgoskins.gg/items/scar-20-sand-mesh,$0.01,$0.22
SSG 08,Sans Comic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeWVfY29taWNfc2hhcGVzX2xpZ2h0LjZkMjllNWJhNWI3YjM5ZTMxYTUzZDk4Njk2NjUzZGViMjJjMWE4NDYucG5n/auto/auto/85/notrim/a761f573312adcefed4e568b57c216c9.webp,https://csgoskins.gg/items/ssg-08-sans-comic,$0.01,$0.15
G3SG1,Scavenger,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9nc19nM3NnMV9zYXZhZ2VfbGlnaHQuMGUzMzkzNDk0YWVjYjdkYjIyYzA3OTFjZGY4MWNkYmZiOWYyNjA3NC5wbmc-/auto/auto/85/notrim/4a62036f12534975df5aec98e4ab997f.webp,https://csgoskins.gg/items/g3sg1-scavenger,$0.49,$2.14
SSG 08,Sea Calico,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9mbG93ZXJzX3N0bWFyY19saWdodC5jNzhiZjI1NWQzOTczNDdmN2VhYjczOGI3YmQ1ZjIxOTE0ZTBmZDVmLnBuZw--/auto/auto/85/notrim/53e52792a3a7b7c1176851eb48a7ef13.webp,https://csgoskins.gg/items/ssg-08-sea-calico,$292.09,"$1,142.01"
SCAR-20,Short Ochre,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfc29fbXVzdGFyZF9zY2FyMjBfbGlnaHQuMGJhMmNiMGU1ZjI5NzAyODJkYzg0Njc5NzViYzY1YzgzMDQ2ODIwMC5wbmc-/auto/auto/85/notrim/4322330d19aa03b96fcb6981a977ae5d.webp,https://csgoskins.gg/items/scar-20-short-ochre,$0.01,$0.03
AWP,Silk Tiger,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fdGlnZXJzX2JsdWVfbGlnaHQuMmFmNDEzOWYwODk0MDQ4MzkzOTczOGQyNWRiYjFhYjRlMjkzMzBlMy5wbmc-/auto/auto/85/notrim/2816ebe009f1d64d5aec8f8569efbda5.webp,https://csgoskins.gg/items/awp-silk-tiger,$197.80,$893.18
SSG 08,Slashed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9pbW1vcnRhbF9saWdodC44NDNjMjI3MzAyNDBhN2YzMDBmODFmZmQ5NTc4ZmY1ODgyMTRhYjBhLnBuZw--/auto/auto/85/notrim/460f9cd27bd5bfe376de8a834a66f5c0.webp,https://csgoskins.gg/items/ssg-08-slashed,$1.17,$1.36
AWP,Snake Camo,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3Bfc3Bfc25ha2VfbGlnaHQuNmNmYjNmYWYxZTRlMWIwYzdjZDUwNDdiNDcyZmMxMjY3ZWVmN2Q3MS5wbmc-/auto/auto/85/notrim/cfdac84e52038fd7949774e10a54b90e.webp,https://csgoskins.gg/items/awp-snake-camo,$84.35,$457.90
SCAR-20,Splash Jam,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfaHlfaHVudGVyX2JsYXplX3BpbmtfbGlnaHQuYjkyNWFmYTA1MWFmZWYyZGNlZDJlNWIxNmY0ZjcxNWUxNzExZjM1Zi5wbmc-/auto/auto/85/notrim/bd86e614574fc0ed71c1ef94d7e65c42.webp,https://csgoskins.gg/items/scar-20-splash-jam,$14.38,"$1,880.38"
SSG 08,Spring Twilly,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV90cmFpbmFyY2hpdGVjdF9ncmVlbl9saWdodC43M2IyMTA3ZDc0MmI0NjkyY2JiNmNlYzEwY2M1OGVhZmEzZjI1MDIzLnBuZw--/auto/auto/85/notrim/b1b1f77eb18bf4f076b798127d5c5104.webp,https://csgoskins.gg/items/ssg-08-spring-twilly,$1.59,$3.08
G3SG1,Stinger,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9nc19nM3NnMV92aXBlcl95ZWxsb3dfbGlnaHQuYjhiNWVlYzM3NTc5NGM5NDlkZjRmMTEzYThhODJiOTZjOTY0MTk3OC5wbmc-/auto/auto/85/notrim/9afd684b36e18b147522de8f7f0f3f0d.webp,https://csgoskins.gg/items/g3sg1-stinger,$3.55,$6.48
SCAR-20,Stone Mosaico,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfaHlfY2FuYWxzX3RpbGVfbGlnaHQuY2M0YmY3ZTBmYTY0ODJiZTQzZDZlNjExMTY3NGYyNTE5YmNiZjJmOS5wbmc-/auto/auto/85/notrim/713c55b1db08e9123f06b673b29c2ae5.webp,https://csgoskins.gg/items/scar-20-stone-mosaico,$2.38,$8.05
SCAR-20,Storm,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfc29fc3Rvcm1mcm9udF9saWdodC4yODU1NjFmM2VjMTFiYmM3M2E4Y2MxYWVkY2E0ZDg0OWE0NDA0NjdiLnBuZw--/auto/auto/85/notrim/0a6064bfe83846d3b9bceaf36b2a3665.webp,https://csgoskins.gg/items/scar-20-storm,$2.08,$14.64
AWP,Sun in Leo,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfaHlfem9kaWFjMl9saWdodC5kYjc1NjcyN2ViOGUxODc3MGZlNjUzNmI0YmFhOTQzZjA1MjVjZTc0LnBuZw--/auto/auto/85/notrim/078704770762d35f7e65ccec44b9a613.webp,https://csgoskins.gg/items/awp-sun-in-leo,$20.84,$68.94
